,company,datePublished,author,headline,description,articleBody,tags,url
10,UA01,2013-12-10T11:56:20+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Usher Agro's compliance officer Swati Maheshwari resigns,"Usher Agro Ltd has informed that IDBI Bank has withdrawn the Nomination of Mr. Narayanan Krishnan and in his place appointed Ms. Baljinder Kaur Mandal as Nominee Director of the Company with effect from June 29, 2013. Further the Company has also inform that Ms. Swati Maheshwari has resigned as Compliance Officer the Company.","Usher Agro Ltd has informed BSE that IDBI Bank has withdrawn the Nomination of Mr. Narayanan Krishnan and in his place appointed Ms. Baljinder Kaur Mandal as Nominee Director of the Company with effect from June 29, 2013.Further the Company has also inform that Ms. Swati Maheshwari has resigned as Compliance Office the Company.Source : BSE Read all announcements in Usher Agro",Announcements,https://www.moneycontrol.com//news/announcements/usher-agros-compliance-officer-swati-maheshwari-resigns_1005454.html
11,UA01,2013-11-18T15:01:53+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Usher Agro: Fixes Book Closure for AGM,"That the Register of Members &amp;amp; Share Transfer Books of the Usher Agro will remain closed from December 16, 2013 to December 20, 2013 (both days inclusive) for the purpose of 17th Annual General Meeting (AGM) of the Company to be held on December 23, 2013.","Usher Agro Ltd has informed BSE that the Register of Members &amp;amp; Share Transfer Books of the Company will remain closed from December 16, 2013 to December 20, 2013 (both days inclusive) for the purpose of 17th Annual General Meeting (AGM) of the Company to be held on December 23, 2013.Source : BSE Read all announcements in Usher Agro",Announcements,https://www.moneycontrol.com//news/announcements/usher-agro-fixes-book-closure-for-agm_991818.html
12,UA01,2013-08-30T11:02:44+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Usher Agro: Outcome of board meeting,"Usher Agro at its meeting held on August 29, 2013, has not recommended any dividend for the FY 2012-13.","Usher Agro Ltd has informed BSE that the Board of Directors of the Company at its meeting held on August 29, 2013, inter alia, has not recommended any dividend for the FY 2012-13.Source : BSE Read all announcements in Usher Agro",Announcements,https://www.moneycontrol.com//news/announcements/usher-agro-outcomeboard-meeting_942694.html
13,UA01,2013-08-21T18:00:22+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Usher Agro: board to consider dividend,"Usher Agro's has informed that a meeting of the Board of Directors of the Company will be held on August 29, 2013.","Usher Agro Ltd has informed BSE that a meeting of the Board of Directors of the Company will be held on August 29, 2013, inter alia, to consider and approve :1. The Audited Financial Results of the Company for the year ended June 30, 2013.2. Recommendation of Dividend if any for the year ended June 30, 2013.Source : BSE Read all announcements in Usher Agro",Announcements,https://www.moneycontrol.com//news/announcements/usher-agro-board-to-consider-dividend_939118.html
14,UA01,2013-05-14T15:06:01+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Usher Agro standalone Mar '13 sales at Rs 249.30 crore,Usher Agro has reported a sales standalone turnover of Rs 249.30 crore and a net profit of Rs 10.96 crore for the quarter ended Mar '13,"Usher Agro has reported a standalone sales turnover of Rs 249.30 crore and a net profit of Rs 10.96 crore for the quarter ended Mar '13. Other income for the quarter was Rs 0.33 crore.For the quarter ended Mar 2012 the standalone sales turnover was Rs 216.81 crore and net profit was Rs 11.58 crore., and other income Rs 0.76 crore.Usher Agro shares closed at 42.90 on May 13, 2013 (NSE) and has given -31.41% returns over the last 6 months and -24.54% over the last 12 months.Usher AgroStandalone Quarterly Results-------- in Rs. Cr. --------Mar '13Dec '12Sep '12Sales Turnover249.30248.51216.05Other Income0.330.401.97Total Income249.63248.91218.02Total Expenses216.65215.26187.28Operating Profit32.6533.2528.77Profit On Sale Of Assets------Profit On Sale Of Investments------Gain/Loss On Foreign Exchange------VRS Adjustment------Other Extraordinary Income/Expenses------Total Extraordinary Income/Expenses------Tax On Extraordinary Items------Net Extra Ordinary Income/Expenses------Gross Profit32.9833.6530.74Interest13.5312.7410.61PBDT19.4520.9120.13Depreciation3.913.753.74Depreciation On Revaluation Of Assets------PBT15.5417.1616.39Tax4.583.433.28Net Profit10.9613.7313.11Prior Years Income/Expenses------Depreciation for Previous Years Written Back/ Provided------Dividend------Dividend Tax------Dividend (%)------Earnings Per Share2.883.613.45Book Value------Equity38.0638.0638.06Reserves263.10260.36246.62Face Value10.0010.0010.00Source :  Dion Global Solutions Limited","Food Processing, Results, Usher Agro",https://www.moneycontrol.com//news/results/usher-agro-standalone-mar-13-sales-at-rs-24930-crore_870882.html
15,UA01,2013-04-09T12:42:02+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Buy Usher Agro; target of Rs 46: Firstcall Research,"Firstcall Research is bullish on Usher Agro and has recommended buy rating on the stock with a target of Rs 46 in its April 6, 2013 research report.","Firstcall Research is bullish on Usher Agro and has recommended buy rating on the stock with a target of Rs 46 in its April 6, 2013 research report.&amp;amp;nbsp;&ldquo;Usher Agro Limited, an agro-processing company, engages in the milling, processing, and sale of basic food products in India. The company primarily focuses on non-basmati rice and wheat products. Its rice products include raw rice, brown rice, and part boiled/steamed rice; and wheat products comprise whole meal aata, Raata, rawa/ semolina, white flour, and choker. The company exports its products primarily to the Middle East and Gulf countries. It is also developing a 16 MW power plant for the generation of bio-mass power. The company was founded in 1996 and is based in Mumbai, India.&rdquo; &amp;amp;nbsp;&ldquo;Usher Agro Limited, an agro-processing company, engages in the milling, processing, and sale of basic food products in India, reported its financial results for the quarter ended 31 Dec, 2012. Usher Agro Ltd achieved a turnover of Rs. 2489.08 million for the 2nd quarter of the current year 2012-13 as against Rs. 2086.19 millions in the corresponding quarter of the previous year. The company has reported an EBITDA of Rs. 336.53 millions and a net profit of Rs. 137.32 million against Rs. 116.47 million reported respectively in the corresponding quarter of the previous year. The company has reported an EPS of Rs. 3.61 for the 2nd quarter as against an EPS of Rs. 3.06 in the corresponding quarter of the previous year.&rdquo; &amp;amp;nbsp;&ldquo;At the current market price of Rs.40.85, the stock P/E ratio is at 2.92 x FY13E and 2.40 x FY14E respectively. Earning per share (EPS) of the company for the earnings for FY13E and FY14E is seen at Rs.13.99 and Rs.16.99 respectively. Net Sales and PAT of the company are expected to grow at a CAGR of 28 percent and 22 percent over 2011 to 2014E respectively. On the basis of EV/EBITDA, the stock trades at 1.15 x for FY13E and 0.97 x for FY14E. Price to Book Value of the stock is expected to be at 0.48 x and 0.40 x respectively for FY13E and FY14E. We expect that the company surplus scenario is likely to continue for the next three years, will keep its growth story in the coming quarters also. We recommend &lsquo;BUY&rsquo; in this particular scrip with a target price of Rs 46 for medium to long term investment,&rdquo; says Firstcall Research report. Non-Institutions holding more than 90% in Indian cos  Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.","Firstcall research, recommendation, Recommendations, Usher Agro",https://www.moneycontrol.com//news/recommendations/buy-usher-agro-targetrs-46-firstcall-research_849461.html
16,UA01,2013-02-18T20:11:02+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Usher Agro standalone Dec '12 sales at Rs 248.51 crore,Usher Agro has reported a sales standalone turnover of Rs 248.51 crore and a net profit of Rs 13.73 crore for the quarter ended Dec '12,"Usher Agro has reported a standalone sales turnover of Rs 248.51 crore and a net profit of Rs 13.73 crore for the quarter ended Dec '12. Other income for the quarter was Rs 0.40 crore.For the quarter ended Dec 2011 the standalone sales turnover was Rs 208.62 crore and net profit was Rs 11.65 crore., and other income Rs 0.54 crore.Usher Agro shares closed at 59.30 on February 15, 2013 (NSE) and has given -4.43% returns over the last 6 months and 7.62% over the last 12 months.Usher AgroStandalone Quarterly Results-------- in Rs. Cr. --------Dec '12Sep '12Jun '12Sales Turnover248.51216.05203.25Other Income0.401.970.48Total Income248.91218.02203.73Total Expenses215.26187.28178.73Operating Profit33.2528.7724.52Profit On Sale Of Assets------Profit On Sale Of Investments------Gain/Loss On Foreign Exchange------VRS Adjustment------Other Extraordinary Income/Expenses------Total Extraordinary Income/Expenses------Tax On Extraordinary Items------Net Extra Ordinary Income/Expenses------Gross Profit33.6530.7425.00Interest12.7410.619.50PBDT20.9120.1315.50Depreciation3.753.743.79Depreciation On Revaluation Of Assets------PBT17.1616.3911.71Tax3.433.284.22Net Profit13.7313.117.49Prior Years Income/Expenses------Depreciation for Previous Years Written Back/ Provided------Dividend------Dividend Tax------Dividend (%)------Earnings Per Share3.613.451.97Book Value------Equity38.0638.0638.06Reserves260.36246.62232.76Face Value10.0010.0010.00Source :  Dion Global Solutions Limited","Food Processing, Results, Usher Agro",https://www.moneycontrol.com//news/results/usher-agro-standalone-dec-12-sales-at-rs-24851-crore_827075.html
17,UA01,2013-01-10T16:31:20+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}","Usher Agro to increase capacity of rice &amp;amp; allied products, pulse milling, pulse flour milling","Usher Agro has taken up capacity expansion / new products projects, Rice &amp;amp; Allied Products capacity to 486000MTPA, Pulse Milling capacity to 105600MTPA and Pulse Flour Milling capacity to 23100MTPA. After completion of above project the Company will be able to increase its total Rice Milling capacity to more than 1 Million MTPA.","Usher Agro Ltd has informed BSE that the Company has taken up following capacity expansion / new products projects :Particulars : Rice &amp;amp; Allied ProductsCapacity : 486000MTPALocation : Chhata, Dist. Mathura, U.P.Particulars : Pulse MillingCapacity : 105600MTPALocation : Chhata, Dist. Mathura, U.P.Particulars : Pulse Flour MillingCapacity : 23100MTPALocation : Chhata, Dist. Mathura, U.P.After completion of above project the Company will be able to increase its total Rice Milling capacity to more than 1 Million MTPA and also having processing facility of all types of pulses i.e. Pigeon Peas, Chick Peas, Red Lentils, Yellow Peas and Moong beans to emerge as 'complete basic food processor' i.e. Rice, Wheat Products and Pulses to be as a one stop solution all basic food requirements.Source : BSE Read all announcements in Usher Agro",Announcements,https://www.moneycontrol.com//news/announcements/usher-agro-to-increase-capacityriceallied-products-pulse-milling-pulse-flour-milling_806090.html
18,UA01,2012-12-21T17:46:41+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Usher Agro declares dividend at Rs 1.5 per share,Usher Agro has declared dividend of the equity shares of the company @ Rs 1.5 per share.,"Usher Agro Ltd has informed BSE that the 16th Annual General Meeting (AGM) of the Company was held on December 21, 2012.Source : BSE Read all announcements in Usher Agro",Announcements,https://www.moneycontrol.com//news/announcements/usher-agro-declares-dividend-at-rs-15-per-share_798430.html
19,UA01,2012-11-12T13:34:46+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Usher Agro fixes book closure for Dividend &amp;amp; AGM from Dec 17 to Dec 21,Usher Agro fixes book closure for Dividend &amp;amp; AGM from Dec 17 to Dec 21,"Usher Agro Ltd has informed BSE that the Register of Members &amp;amp; Share Transfer Books of the Company will remain closed from December 17, 2012 to December 21, 2012 (both days inclusive) for the purpose of Payment of Dividend &amp;amp; 16th Annual General Meeting (AGM) of the Company to be held on December 21, 2012.The Dividend, if declared will be payable on December 27, 2012.Source : BSE Read all announcements in Usher Agro",Announcements,https://www.moneycontrol.com//news/announcements/usher-agro-fixes-book-closure-for-dividendagmdec-17-to-dec-21_781295.html
