,company,datePublished,author,headline,description,articleBody,tags,url
10,SCT02,2016-08-05T22:54:56+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Shilpi Cable Technologies director Malika Gupta resigns,"Shilpi Cable Technologies has informed that Ms. Malika Gupta, Non Executive Independent Director of the Company has resigned from the Board of Directors of the Company with effect from August 04, 2016.","Shilpi Cable Technologies Ltd has informed BSE that Ms. Malika Gupta, Non Executive Independent Director of the Company has resigned from the Board of Directors of the Company with effect from August 04, 2016.Source : BSE Read all announcements in Shilpi Cable",Announcements,https://www.moneycontrol.com//news/announcements/shilpi-cable-technologies-director-malika-gupta-resigns_7214201.html
11,SCT02,2016-06-24T21:39:29+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Shilpi Cable Technologies company secretary &amp;amp; CO Sneha Modi resigns ,"Shilpi Cable Technologies has informed that Ms. Sneha Modi, has resigned from the post of Company Secretary and Compliance officer of the Company with effect from closure of working hours of June 23, 2016. Consequent to her resignation as Company Secretary, Ms. Sneha Modi also ceases to be compliance officer of the Company.","Shilpi Cable Technologies Ltd has informed BSE that Ms. Sneha Modi, has resigned from the post of Company Secretary and Compliance officer of the Company with effect from closure of working hours of June 23, 2016.Consequent to her resignation as Company Secretary, Ms. Sneha Modi also ceases to be compliance officer of the Company. Her successor would be appointed in due course and the same shall be intimated to the Stock Exchange(s).Source : BSE Read all announcements in Shilpi Cable",Announcements,https://www.moneycontrol.com//news/announcements/shilpi-cable-technologies-company-secretaryco-sneha-modi-resigns-_6927681.html
12,SCT02,2016-05-31T15:28:06+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Shilpi Cable to invest &amp;amp;#36;150 mn to set up plant in UAE,"Shilpi Cable Technologies said it will invest USD 150 million (Rs 1,010 crore) for setting up of a plant for manufacturing copper products in Abu Dhabi, UAE","Shilpi Cable Technologies said it will invest USD 150 million (Rs 1,010 crore) for setting up of a plant for manufacturing copper products in Abu Dhabi, UAE. In a BSE filing, the company said its board has approved &amp;quot;setting up of project at Abu Dhabi, UAE through its subsidiary, having capacity of 60,000 MT for manufacturing of copper products with an investment of USD 150 million&amp;quot;. It added that it will invest USD 50 million through equity and the balance USD 100 million will be through debt. The board also approved acquisition of 100 percent share of Shilpi Worldwide PTE Ltd, Singapore which is presently a step down wholly owned subsidiary of the company. &amp;quot;The company shall buy 100 percent of the shares of Shilpi Worldwide PTE Ltd, Singapore from the company's direct wholly owned subsidiary -Shilpi Worldwide DMCC at the value of USD 5,303,947,&amp;quot; it added. After this transaction, Shilpi Worldwide PTE Ltd, Singapore shall be a direct wholly owned subsidiary of the company instead of step down wholly owned subsidiary. The proposed transaction is subject to the requisite statutory approvals.","Business, manufacturing copper products, Shilpi Cable Technologies",https://www.moneycontrol.com//news/business/shilpi-cable-to-invest-36150-mn-to-setplantuae_6786421.html
13,SCT02,2016-05-31T09:20:27+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Shilpi Cable Technologies: Outcome of board meeting,"Shilpi Cable Technologies Ltd has informed BSE that the Board of Directors of the Company at its meeting held on May 30, 2016 has considered and approved the acquisition of 100 percent share of Shilpi Worldwide PTE Ltd, Singapore which is presently a step down wholly owned subsidiary of the Company.","Shilpi Cable Technologies Ltd has informed BSE that the Board of Directors of the Company at its meeting held on May 30,2016, inter alia, has considered and approved the following:1. Setting up of project at Abu Dhabi, UAE through its subsidiary, having capacity of 60,000 MT for manufacturing of copper products with an investment of 150 million US Dollar out of which 50 million US Dollar will be invested through equity and the balance 100 million US Dollar will be through debt.2. Acquisition of 100% share of Shilpi Worldwide PTE Ltd, Singapore which is presently a step down wholly owned subsidiary of the Company. The Company shall buy 100% the shares of Shilpi Worldwide PTE Ltd, Singapore from company",Announcements,https://www.moneycontrol.com//news/announcements/shilpi-cable-technologies-outcomeboard-meeting_6780641.html
14,SCT02,2016-02-15T07:47:18+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Shilpi Cable consolidated Dec '15 sales at Rs 976.34 crore,Shilpi Cable Technologies has reported a consolidated total income from operations of Rs 976.34 crore and a net profit of Rs 23.54 crore for the quarter ended Dec '15,"Shilpi Cable Technologies has reported a consolidated total income from operations of Rs 976.34 crore and a net profit of Rs 23.54 crore for the quarter ended Dec '15.For the quarter ended Dec 2014 the consolidated total income from operations was Rs 859.84 crore and net profit was Rs 40.02 crore.Shilpi Cable shares closed at 50.95 on February 11, 2016 (NSE) and has given 6.37% returns over the last 6 months and 25.80% over the last 12 months.Shilpi Cable TechnologiesConsolidated Quarterly Results-------- in Rs. Cr. --------Dec '15Sep '15Dec '14Net Sales/Income from operations976.34822.35859.84Other Operating Income------Total Income From Operations976.34822.35859.84EXPENDITUREConsumption of Raw Materials894.21743.75769.04Purchase of Traded Goods------Increase/Decrease in Stocks-7.58-4.39-0.43Power &amp;amp; Fuel------Employees Cost5.306.104.93Depreciation2.282.271.69Excise Duty------Admin. And Selling Expenses------R &amp;amp; D Expenses------Provisions And Contingencies------Exp. Capitalised------Other Expenses25.0716.4223.10P/L Before Other Inc., Int., Excpt. Items &amp;amp; Tax57.0758.2061.50Other Income1.360.893.06P/L Before Int., Excpt. Items &amp;amp; Tax58.4359.0964.56Interest27.6224.4919.61P/L Before Exceptional Items &amp;amp; Tax30.8134.6044.95Exceptional Items------P/L Before Tax30.8134.6044.95Tax7.267.854.93P/L After Tax from Ordinary Activities23.5426.7540.02Prior Year Adjustments------Extra Ordinary Items------Net Profit/(Loss) For the Period23.5426.7540.02Minority Interest------Share Of P/L Of Associates------Net P/L After M.I &amp;amp; Associates23.5426.7540.02Equity Share Capital102.63102.6398.63Reserves Excluding Revaluation Reserves522.74499.20407.13Equity Dividend Rate (%)------EPS Before Extra OrdinaryBasic EPS2.292.614.06Diluted EPS2.292.614.06EPS After Extra OrdinaryBasic EPS2.292.614.06Diluted EPS2.292.614.06Public Share HoldingNo Of Shares (Crores)6.516.516.51Share Holding (%)63.3963.3965.96Promoters and Promoter Group Shareholdinga) Pledged/Encumbered- Number of shares (Crores)2.942.942.94- Per. of shares (as a % of the total sh. of prom. and promoter group)78.2578.2587.57- Per. of shares (as a % of the total Share Cap. of the company)28.6528.6529.81b) Non-encumbered- Number of shares (Crores)0.820.820.42- Per. of shares (as a % of the total sh. of prom. and promoter group)21.7521.7512.43- Per. of shares (as a % of the total Share Cap. of the company)7.967.964.23Source :  Dion Global Solutions Limited","Cables - Telephone, Results, Shilpi Cable, Shilpi Cable Technologies",https://www.moneycontrol.com//news/results/shilpi-cable-consolidated-dec-15-sales-at-rs-97634-crore_5465741.html
15,SCT02,2015-11-10T11:10:00+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Shilpi Cable consolidated Sep '15 sales at Rs 822.35 crore,Shilpi Cable Technologies has reported a consolidated total income from operations of Rs 822.35 crore and a net profit of Rs 26.75 crore for the quarter ended Sep '15,"Shilpi Cable Technologies has reported a consolidated total income from operations of Rs 822.35 crore and a net profit of Rs 26.75 crore for the quarter ended Sep '15.For the quarter ended Sep 2014 the consolidated total income from operations was Rs 745.77 crore and net profit was Rs 40.16 crore.Shilpi Cable shares closed at 59.15 on November 09, 2015 (NSE) and has given 51.28% returns over the last 6 months and 17.01% over the last 12 months.Shilpi Cable TechnologiesConsolidated Quarterly Results-------- in Rs. Cr. --------Sep '15Jun '15Sep '14Net Sales/Income from operations822.351,010.88745.77Other Operating Income------Total Income From Operations822.351,010.88745.77EXPENDITUREConsumption of Raw Materials743.75897.06683.98Purchase of Traded Goods------Increase/Decrease in Stocks-4.391.42-19.45Power &amp;amp; Fuel------Employees Cost6.105.894.35Depreciation2.272.311.58Excise Duty------Admin. And Selling Expenses------R &amp;amp; D Expenses------Provisions And Contingencies------Exp. Capitalised------Other Expenses16.4220.7713.70P/L Before Other Inc., Int., Excpt. Items &amp;amp; Tax58.2083.4361.61Other Income0.891.371.50P/L Before Int., Excpt. Items &amp;amp; Tax59.0984.8063.11Interest24.4922.1318.06P/L Before Exceptional Items &amp;amp; Tax34.6062.6745.05Exceptional Items------P/L Before Tax34.6062.6745.05Tax7.857.184.89P/L After Tax from Ordinary Activities26.7555.4940.16Prior Year Adjustments------Extra Ordinary Items------Net Profit/(Loss) For the Period26.7555.4940.16Minority Interest------Share Of P/L Of Associates------Net P/L After M.I &amp;amp; Associates26.7555.4940.16Equity Share Capital102.63102.6398.63Reserves Excluding Revaluation Reserves499.20471.42314.78Equity Dividend Rate (%)------EPS Before Extra OrdinaryBasic EPS2.615.414.07Diluted EPS2.615.414.07EPS After Extra OrdinaryBasic EPS2.615.414.07Diluted EPS2.615.414.07Public Share HoldingNo Of Shares (Crores)6.516.516.51Share Holding (%)63.3963.3965.96Promoters and Promoter Group Shareholdinga) Pledged/Encumbered- Number of shares (Crores)2.942.942.04- Per. of shares (as a % of the total sh. of prom. and promoter group)78.2578.2560.76- Per. of shares (as a % of the total Share Cap. of the company)28.6528.6520.68b) Non-encumbered- Number of shares (Crores)0.820.821.32- Per. of shares (as a % of the total sh. of prom. and promoter group)21.7521.7539.24- Per. of shares (as a % of the total Share Cap. of the company)7.967.9613.35Source :  Dion Global Solutions Limited","Cables - Telephone, Results, Shilpi Cable, Shilpi Cable Technologies",https://www.moneycontrol.com//news/results/shilpi-cable-consolidated-sep-15-sales-at-rs-82235-crore_4083601.html
16,SCT02,2015-11-10T08:25:30+05:30,"{'@type': 'Person', 'name': 'Faizan Javed'}",Shilpi Cable Q2 profit shrinks 33% to Rs 27 cr,"The company recently entered into a 50:50 JV with the New Zealand-based Eyecom Telecommunications Equipments, marking its foray in the next generation technology of radio frequency (RF).","Cable manufacturer Shilpi Cable Technologies (SCTL) today reported a 33.39 percent decline in consolidated net profit at Rs 26.74 crore for the quarter ended September. Its net profit for the same quarter of the last fiscal stood at Rs 40.15 crore. Its consolidated total revenues for July-September jumped 10.27 percent to Rs 822.35 crore as against Rs 745.77 crore a year earlier. &amp;quot;We have made a significant progress in the domestic business across business verticals and hence, on a stand-alone basis, our total revenues have jumped by 33.2 percent to Rs 416.02 crore during the quarter,&amp;quot; MD Manish Goel told PTI. However, the overseas business took a knock in the copper wire conductor segment, which contributes nearly 70 percent of international revenues. &amp;quot;As a result, on the consolidated basis, revenues grew only 10.27 percent, which reflected on the profits. We want to reduce our dependence on the copper wire business in the international market and expand our telecom and other businesses there simultaneously,&amp;quot; he said. The company recently entered into a 50:50 JV with the New Zealand-based Eyecom Telecommunications Equipments, marking its foray in the next generation technology of radio frequency (RF). &amp;quot;We have seen an increase in investments in the telecom sector. With this strategic partnership, we aim to capture at least 30 percent market share in the RF path solution market over the next three years. We also expect profits to increase significantly after the tie-up,&amp;quot; Goel said. Shilpi Cables also has plans to seal more JVs in the next few years. &amp;quot;We are planning to introduce new products in our basket for B2C segment. Also, we plan to invest Rs 50 crore in expansion of our production capacity. We will also invest Rs 5-10 crore in the next generation technology of radio frequency (RF),&amp;quot; he added. Shilpi Cable Technologies' 23 percent revenue comes from the telecom segment, 21 percent from automotive, 10 percent from the consumer durables/assemblies, 12 percent from energy cables, and the rest 34 percent from copper wire conductor business.","consolidated net profit, Manish Goel, Results, Shilpi Cable Technologies",https://www.moneycontrol.com//news/results/shilpi-cable-q2-profit-shrinks-33-to-rs-27-cr_4067921.html
17,SCT02,2015-10-13T13:31:30+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Shilpi Cable Technologies to allot 1.50cr convertible warrants to Shilpi Cables,"Shilpi Cable Technologies Ltd has informed BSE that the Board of Directors of the Company at its meeting held on October 13, 2015, inter alia, have considered and approved the Preferential allotment of 1,50,00,000 convertible warrants at an issue price of Rs. 60/- each to Shilpi Cables Private Limited.","Shilpi Cable Technologies Ltd has informed BSE that the Board of Directors of the Company at its meeting held on October 13, 2015, inter alia, have considered and approved the Preferential allotment of 1,50,00,000 convertible warrants at an issue price of Rs. 60/- each to Shilpi Cables Private Limited, a promoter group company upon receipt of 25% consideration, in terms of the resolution of shareholders passed at the Annual General Meeting held on September 30, 2015.Source : BSE Read all announcements in Shilpi Cable",Announcements,https://www.moneycontrol.com//news/announcements/shilpi-cable-technologies-to-allot-150cr-convertible-warrants-to-shilpi-cables_3563541.html
18,SCT02,2015-10-12T22:35:02+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}","Shilpi Cable Technologies board meeting on Oct 13, 2015","Shilpi Cable Technologies board meeting will be held on October 13, 2015, inter-alia, to consider and approve the preferential allotment of 1,50,00,000 Convertible warrants to M/s. Shilpi Cables Pvt. Ltd., a promoter group Company at an exercise price of Rs. 60 each.","Shilpi Cable Technologies Ltd has informed BSE that a meeting of the Board of Directors of the Company will be held on October 13, 2015, inter-alia, to consider and approve the preferential allotment of 1,50,00,000 Convertible warrants to M/s. Shilpi Cables Pvt. Ltd., a promoter group Company at an exercise price of Rs. 60 each.Source : BSE Read all announcements in Shilpi Cable",Announcements,https://www.moneycontrol.com//news/announcements/shilpi-cable-technologies-board-meetingoct-13-2015_3557061.html
19,SCT02,2015-10-08T13:11:59+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Shilpi Cable Technologies enters into JV with Eyecom Telecommunications Equipments,"Shilpi Cable Technologies has entered into a joint venture with the Eyecom Telecommunications Equipments, headquartered in New Zealand, one of leading RF path technology solution providers globally, to introduce Base Station Antenna (BSA) products for 2G/3G/4G for marking its foray in the next generation technology of Radio Frequency (RF).","Shilpi Cable Technologies Ltd has informed BSE that the Company has entered into a joint venture with the Eyecom Telecommunications Equipments Ltd, headquartered in New Zealand, one of leading RF path technology solution providers globally, to introduce Base Station Antenna (BSA) products for 2G/3G/4G for marking its foray in the next generation technology of Radio Frequency (RF).Source : BSE Read all announcements in Shilpi Cable",Announcements,https://www.moneycontrol.com//news/announcements/shilpi-cable-technologies-enters-into-jveyecom-telecommunications-equipments_3484241.html
